submission_id,submission_date,gender,age,education,how_likely_to_social_distance_when_out_in_public
5037263051554816,2020 <12>>> 06,Female,26 to 35 years old,Post-graduate education,Likely
5747132612214784,2021 <01>>> 12,Male,16 to 25 years old,University or college degree completed,Very likely
6211049746595840,  2020----12++++ 27,Male,Over 45 years old,University or college degree completed,Likely
5862233054904320,<li>2020 12 12</li>,Male,16 to 25 years old,Some university or college,Likely
5614366448943104,<li>2021 01 12</li>,Male,16 to 25 years old,Some technical education (e.g polytechnic school),Unlikely
6709356105302016,  2020----11++++ 16,Female,Over 45 years old,Post-graduate education,Very likely
6114318107279360,2020   12 17  ,Female,26 to 35 years old,University or college degree completed,Very likely
5719183137701888,<li>2020 11 16</li>,Female,36 to 45 years old,Technical school diploma or degree completed,Very likely
6193629141139456,2020   11 27  ,Male,36 to 45 years old,Secondary school/ high school completed,Unlikely
5565046238478336,  2021----01++++ 20,Female,26 to 35 years old,Post-graduate education,Very likely
5979336755904512,<li>2020 11 20</li>,Male,16 to 25 years old,Some secondary school / high school,Likely
4764241499521024,  2021----01++++ 20,Male,36 to 45 years old,Secondary school/ high school completed,Neither likely nor unlikely
6305452951601152,<li>2020 11 17</li>,Male,26 to 35 years old,University or college degree completed,Very likely
6726542374993920,2020 <11>>> 30,Male,16 to 25 years old,Secondary school/ high school completed,Likely
4567019564564480,2020   12 08  ,Female,Over 45 years old,University or college degree completed,Likely
6403192247287808,  2020----12++++ 06,Female,36 to 45 years old,College or university,Likely
6507872067518464,2020 <12>>> 04,Female,26 to 35 years old,University or college degree completed,Likely
4512181556346880,2020   12 03  ,Male,16 to 25 years old,University or college degree completed,Very likely
6195273627074560,  2021----01++++ 12,Male,16 to 25 years old,Some technical education (e.g polytechnic school),Very likely
4750973223567360,2020 <11>>> 19,Male,Over 45 years old,Post-graduate education,Very likely
4800670659248128,2020   11 16  ,Male,Over 45 years old,Some secondary school / high school,Very likely
6226466019999744,  2020----11++++ 16,Male,36 to 45 years old,College or university,Very likely
5244141559873536,  2020----12++++ 07,Female,26 to 35 years old,College or university,Very likely
5083095285104640,  2020----11++++ 29,Male,16 to 25 years old,Some secondary school / high school,Unlikely
6271717944328192,<li>2021 01 21</li>,Male,26 to 35 years old,Some university or college,Likely
5822870635937792,2021   01 10  ,Female,16 to 25 years old,Some university or college,Likely
5244502211297280,2020 <11>>> 17,Prefer not to answer,36 to 45 years old,Post-graduate education,Neither likely nor unlikely
5212010194403328,  2021----01++++ 10,Male,36 to 45 years old,Some primary education,Very likely
6331950207074304,2020 <12>>> 04,Male,26 to 35 years old,Secondary school/ high school completed,Likely
5135017983606784,2020   12 12  ,Female,26 to 35 years old,University or college degree completed,Likely
6334606518517760,<li>2020 11 16</li>,Female,16 to 25 years old,Technical school diploma or degree completed,Neither likely nor unlikely
5338323330793472,2020   12 15  ,Male,16 to 25 years old,Secondary/high school,Likely
4648389833916416,2020 <11>>> 29,Male,16 to 25 years old,Technical school diploma or degree completed,Very likely
5480945017946112,  2020----12++++ 13,Male,36 to 45 years old,College or university,Unlikely
6288122926333952,<li>2020 11 17</li>,Male,Over 45 years old,Secondary school/ high school completed,Neither likely nor unlikely
6389983905841152,2020   11 24  ,Male,36 to 45 years old,Technical school diploma or degree completed,Very likely
5276094931664896,2021 <01>>> 10,Male,16 to 25 years old,Some technical education (e.g polytechnic school),Very unlikely
6215962006388736,  2020----12++++ 06,Male,26 to 35 years old,Secondary/high school,Likely
6260203617255424,2020 <12>>> 05,Female,26 to 35 years old,Post graduate,Very unlikely
5458140998139904,  2020----11++++ 17,Male,26 to 35 years old,Technical school diploma or degree completed,Very likely
4999219730710528,  2021----01++++ 17,Female,16 to 25 years old,Some university or college,Very likely
6482212641046528,2020   12 28  ,Female,16 to 25 years old,Secondary/high school,Very likely
5158474158964736,<li>2021 01 10</li>,Female,26 to 35 years old,University or college degree completed,Very likely
6186279613235200,<li>2020 12 08</li>,Male,26 to 35 years old,Secondary school/ high school completed,Unlikely
5426610074550272,<li>2021 01 06</li>,Male,36 to 45 years old,University or college degree completed,Neither likely nor unlikely
5686949785632768,<li>2021 01 13</li>,Female,26 to 35 years old,Technical school,Neither likely nor unlikely
6434166727245824,<li>2021 01 18</li>,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
5062835454607360,  2020----11++++ 30,Male,16 to 25 years old,Secondary/high school,Likely
5683934945083392,2020 <11>>> 27,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
6554997967028224,<li>2020 11 20</li>,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
6091103515443200,2020   11 16  ,Female,26 to 35 years old,University or college degree completed,Very likely
4852154480459776,<li>2021 01 17</li>,Female,Over 45 years old,Technical school diploma or degree completed,Very likely
5083117942734848,  2020----11++++ 27,Male,26 to 35 years old,College or university,Very likely
6739793531895808,2020   11 28  ,Female,16 to 25 years old,Some university or college,Likely
6114368849969152,2020 <12>>> 20,Female,36 to 45 years old,Post graduate,Very likely
5960023630151680,2020   11 18  ,Female,26 to 35 years old,Secondary school/ high school completed,Very likely
4856209451778048,2020   12 07  ,Female,36 to 45 years old,Technical school,Neither likely nor unlikely
5714253622542336,2020 <11>>> 16,Female,Over 45 years old,University or college degree completed,Very likely
5874693535170560,<li>2020 11 16</li>,Female,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
6148498950193152,2021 <01>>> 08,Female,36 to 45 years old,Secondary school/ high school completed,Very likely
4592888219697152,2020   12 16  ,Male,36 to 45 years old,University or college degree completed,Unlikely
6064000929628160,2020   11 17  ,Male,16 to 25 years old,Some secondary school / high school,Likely
5843704784093184,  2021----01++++ 07,Male,16 to 25 years old,Some secondary school / high school,Likely
5719043207331840,2020 <12>>> 04,Female,26 to 35 years old,College or university,Unlikely
5827053757923328,  2020----11++++ 16,Male,26 to 35 years old,University or college degree completed,Likely
5989238123528192,2020 <12>>> 07,Male,26 to 35 years old,College or university,Very likely
6652383194251264,<li>2021 01 25</li>,Female,16 to 25 years old,Some primary education,Very likely
5766976795574272,  2020----11++++ 16,Female,Over 45 years old,Some secondary school / high school,Likely
5388423839088640,<li>2020 11 21</li>,Female,26 to 35 years old,University or college degree completed,Very likely
6377119446990848,  2020----11++++ 18,Male,16 to 25 years old,Secondary school/ high school completed,Likely
5981434444775424,<li>2020 11 20</li>,Male,16 to 25 years old,Some technical education (e.g polytechnic school),Very likely
4640910324531200,  2020----11++++ 17,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
5903193562415104,2020 <11>>> 19,Female,Over 45 years old,University or college degree completed,Likely
5895845961793536,2021 <01>>> 17,Female,36 to 45 years old,University or college degree completed,Very likely
5400956016787456,2020   11 23  ,Male,26 to 35 years old,Technical school diploma or degree completed,Very likely
5831774142988288,2021 <01>>> 21,Male,36 to 45 years old,University or college degree completed,Unlikely
5508021867511808,2020 <12>>> 06,Male,16 to 25 years old,Secondary school/ high school completed,Unlikely
6668777287843840,<li>2020 11 16</li>,Female,Over 45 years old,Post graduate,Very likely
4664826380156928,2020   11 15  ,Female,Over 45 years old,University or college degree completed,Very likely
6288245760720896,<li>2020 12 11</li>,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
4913384056422400,<li>2020 12 07</li>,Male,26 to 35 years old,College or university,Unlikely
5742530680586240,  2020----11++++ 16,Female,36 to 45 years old,Technical school diploma or degree completed,Likely
5592724368785408,  2020----11++++ 16,Male,Over 45 years old,College or university,Very likely
5555086007992320,<li>2021 01 19</li>,Male,16 to 25 years old,Technical school diploma or degree completed,Very likely
6242383529508864,2020   12 01  ,Male,16 to 25 years old,Secondary school/ high school completed,Likely
6681290775724032,<li>2020 11 17</li>,Female,16 to 25 years old,College or university,Neither likely nor unlikely
6175574910566400,2020   11 28  ,Male,Under 16,Secondary/high school,Unlikely
4568595867893760,2021   01 03  ,Female,Over 45 years old,Technical school diploma or degree completed,Very likely
6630359149314048,2021   01 08  ,Male,26 to 35 years old,University or college degree completed,Very likely
4546533518475264,2020   11 16  ,Male,26 to 35 years old,University or college degree completed,Likely
5442181100994560,  2020----11++++ 18,Female,26 to 35 years old,Secondary/high school,Very likely
5370958404911104,2020 <12>>> 22,Female,Over 45 years old,Secondary/high school,Unlikely
5186236022259712,2021 <01>>> 05,Female,26 to 35 years old,University or college degree completed,Unlikely
5164697835012096,2021   01 06  ,Male,26 to 35 years old,Secondary school/ high school completed,Likely
4689004554616832,2020   12 06  ,Female,26 to 35 years old,College or university,Very likely
5803717145395200,2020 <12>>> 11,Male,16 to 25 years old,University or college degree completed,Very likely
6161973596389376,2020 <11>>> 20,Female,36 to 45 years old,University or college degree completed,Very likely
6487083771494400,2021 <01>>> 03,Male,16 to 25 years old,Technical school diploma or degree completed,Likely
4861006408056832,  2021----01++++ 07,Female,26 to 35 years old,Technical school diploma or degree completed,Very likely
6685145039110144,  2020----11++++ 30,Male,16 to 25 years old,College or university,Likely
4875026106155008,  2020----12++++ 10,Female,26 to 35 years old,Post-graduate education,Neither likely nor unlikely
6570461082419200,<li>2020 12 05</li>,Male,26 to 35 years old,Secondary/high school,Likely
4755346548850688,  2020----12++++ 27,Female,36 to 45 years old,University or college degree completed,Unlikely
5139914422484992,2020   11 16  ,Female,26 to 35 years old,Post-graduate education,Likely
4594339021062144,2020 <11>>> 16,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
4963482165575680,2020 <12>>> 07,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
6051849393405952,2020   11 17  ,Male,26 to 35 years old,Secondary school/ high school completed,Likely
4602774605266944,<li>2020 11 18</li>,Male,36 to 45 years old,University or college degree completed,Likely
6058199584342016,  2021----01++++ 20,Male,16 to 25 years old,Some secondary school / high school,Very likely
4802571180179456,2021   01 25  ,Female,36 to 45 years old,University or college degree completed,Unlikely
5825616990699520,  2020----11++++ 19,Female,16 to 25 years old,Some secondary school / high school,Likely
6215241399795712,2021   01 10  ,Female,16 to 25 years old,Some university or college,Very likely
5177095677542400,<li>2020 11 20</li>,Female,16 to 25 years old,University or college degree completed,Likely
4567357296214016,2021 <01>>> 23,Male,Over 45 years old,Technical school diploma or degree completed,Very likely
5197989493866496,2020 <11>>> 16,Male,16 to 25 years old,Some university or college,Very likely
5157498555465728,<li>2020 11 17</li>,Female,16 to 25 years old,College or university,Very likely
6205947660992512,  2021----01++++ 07,Male,36 to 45 years old,Some university or college,Likely
5250094004961280,2021 <01>>> 22,Female,16 to 25 years old,Technical school diploma or degree completed,Unlikely
6127403538841600,<li>2020 12 07</li>,Male,36 to 45 years old,University or college degree completed,Very likely
5851221538897920,<li>2020 11 16</li>,Male,26 to 35 years old,College or university,Unlikely
5306423300063232,  2021----01++++ 09,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
6678768765894656,2021   01 01  ,Male,Over 45 years old,University or college degree completed,Likely
6349642393714688,<li>2020 11 17</li>,Female,Over 45 years old,Technical school diploma or degree completed,Neither likely nor unlikely
5500347071332352,2020 <11>>> 17,Female,26 to 35 years old,University or college degree completed,Very likely
6586951944896512,<li>2020 12 08</li>,Female,26 to 35 years old,College or university,Very likely
5625938021974016,2020 <11>>> 17,Male,26 to 35 years old,Some university or college,Very likely
6230039883677696,2021 <01>>> 20,Prefer not to answer,16 to 25 years old,Secondary school/ high school completed,Very likely
5076364081496064,2020 <12>>> 31,Female,36 to 45 years old,University or college degree completed,Very likely
4767505943101440,2021 <01>>> 20,Male,36 to 45 years old,Some secondary school / high school,Very likely
5642836350599168,2021 <01>>> 15,Male,Over 45 years old,University or college degree completed,Likely
4579922669731840,<li>2021 01 09</li>,Non-Binary,16 to 25 years old,Secondary school/ high school completed,Very likely
4940513821327360,<li>2020 11 16</li>,Female,26 to 35 years old,Prefer not to answer,Very unlikely
5079107431038976,<li>2021 01 20</li>,Female,26 to 35 years old,Post-graduate education,Very likely
5736948061962240,  2020----12++++ 06,Male,16 to 25 years old,Secondary/high school,Likely
6404741077925888,2020 <12>>> 03,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
6019218958188544,2021 <01>>> 08,Female,26 to 35 years old,Technical school diploma or degree completed,Very unlikely
4898473070821376,  2020----11++++ 20,Female,16 to 25 years old,Some technical education (e.g polytechnic school),Likely
6391344110239744,  2020----11++++ 16,Male,36 to 45 years old,Technical school diploma or degree completed,Very likely
4523500495962112,  2021----01++++ 07,Male,16 to 25 years old,Technical school diploma or degree completed,Likely
5330128566747136,2021 <01>>> 03,Female,36 to 45 years old,Some primary education,Very likely
4949722071826432,2020   12 14  ,Female,16 to 25 years old,Technical school,Very likely
4836597179875328,2020   12 07  ,Male,36 to 45 years old,College or university,Very likely
4901338216660992,2020   11 16  ,Male,16 to 25 years old,Some primary education,Very likely
5136149648769024,  2020----11++++ 17,Male,16 to 25 years old,Technical school diploma or degree completed,Neither likely nor unlikely
5681146706001920,2020 <12>>> 01,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
6441305376030720,<li>2020 12 11</li>,Female,16 to 25 years old,College or university,Very likely
6477980110159872,<li>2020 11 19</li>,Female,26 to 35 years old,Post-graduate education,Very likely
6734317205323776,2020 <11>>> 27,Female,26 to 35 years old,Technical school diploma or degree completed,Likely
4858606957887488,2021   01 05  ,Female,16 to 25 years old,Some technical education (e.g polytechnic school),Very likely
6200154622525440,<li>2021 01 10</li>,Female,36 to 45 years old,University or college degree completed,Very likely
6322181069078528,2020 <12>>> 09,Female,16 to 25 years old,University or college degree completed,Likely
6037697534885888,<li>2020 11 21</li>,Female,16 to 25 years old,Secondary/high school,Unlikely
5459042807054336,2020 <11>>> 16,Male,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
4744727812636672,2021 <01>>> 03,Male,36 to 45 years old,College or university,Very likely
6595494601293824,2020 <11>>> 30,Male,16 to 25 years old,Secondary school/ high school completed,Likely
4847912371879936,  2020----12++++ 21,Male,36 to 45 years old,Post-graduate education,Very likely
5783081169715200,<li>2020 12 10</li>,Male,36 to 45 years old,College or university,Very likely
5262447465463808,  2020----12++++ 31,Female,Over 45 years old,College or university,Very likely
5586400574701568,  2021----01++++ 15,Female,16 to 25 years old,Some university or college,Neither likely nor unlikely
6342152516009984,2020 <12>>> 27,Male,26 to 35 years old,University or college degree completed,Very unlikely
5227569302732800,  2020----11++++ 17,Male,26 to 35 years old,University or college degree completed,Very likely
5289299961708544,<li>2020 11 16</li>,Female,36 to 45 years old,Some secondary school / high school,Likely
4955559486029824,<li>2020 12 07</li>,Male,16 to 25 years old,Technical school,Very likely
6575815648346112,2021   01 03  ,Female,36 to 45 years old,Secondary school/ high school completed,Likely
4935915463245824,  2021----01++++ 10,Male,26 to 35 years old,Technical school diploma or degree completed,Unlikely
6095990626189312,<li>2020 12 27</li>,Male,26 to 35 years old,University or college degree completed,Very likely
5288356973117440,2020 <12>>> 07,Male,36 to 45 years old,University or college degree completed,Very likely
4969941827846144,<li>2021 01 23</li>,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
5917564153888768,<li>2020 11 17</li>,Male,26 to 35 years old,Some university or college,Likely
4985940843167744,2020   11 27  ,Female,Over 45 years old,Some secondary school / high school,Very likely
5638474475765760,<li>2021 01 15</li>,Male,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
6710739311263744,2020 <11>>> 24,Female,26 to 35 years old,University or college degree completed,Very likely
5729699172188160,  2020----12++++ 22,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
4629632008847360,2020   11 16  ,Male,26 to 35 years old,University or college degree completed,Very likely
6100862360616960,2021   01 03  ,Female,26 to 35 years old,University or college degree completed,Likely
5605702946258944,<li>2020 12 04</li>,Male,16 to 25 years old,Some secondary school / high school,Likely
5248447801458688,2020 <12>>> 07,Male,26 to 35 years old,Primary school completed,Very likely
6231412681474048,  2020----11++++ 16,Male,16 to 25 years old,University or college degree completed,Very likely
6248747060428800,  2020----12++++ 07,Female,26 to 35 years old,Secondary/high school,Likely
5283994158759936,2020   11 26  ,Male,26 to 35 years old,University or college degree completed,Very likely
5042273181237248,2020 <12>>> 26,Male,Over 45 years old,College or university,Likely
5528644538859520,  2021----01++++ 11,Male,Over 45 years old,Some university or college,Very likely
6604527798321152,<li>2020 11 16</li>,Male,Over 45 years old,University or college degree completed,Very likely
4966701872709632,2020 <11>>> 28,Female,26 to 35 years old,University or college degree completed,Very likely
5640204594708480,2020 <11>>> 25,Male,16 to 25 years old,Some university or college,Likely
6271909382848512,2020   12 13  ,Female,Over 45 years old,University or college degree completed,Very likely
5696896443351040,  2020----11++++ 22,Male,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
5780144427106304,2020   11 25  ,Male,26 to 35 years old,Secondary/high school,Unlikely
6046534472040448,<li>2020 11 18</li>,Male,26 to 35 years old,University or college degree completed,Likely
5419471469805568,2021 <01>>> 10,Female,26 to 35 years old,University or college degree completed,Very likely
6217318008094720,2020 <11>>> 16,Male,26 to 35 years old,University or college degree completed,Very likely
5425312296075264,2021   01 17  ,Male,26 to 35 years old,Technical school diploma or degree completed,Unlikely
6615700853751808,2020 <11>>> 16,Male,36 to 45 years old,Some secondary school / high school,Very likely
5166539990106112,  2020----12++++ 20,Female,36 to 45 years old,Some university or college,Very likely
5906842397179904,2020   12 05  ,Female,16 to 25 years old,Secondary school/ high school completed,Unlikely
6697110843162624,<li>2020 12 08</li>,Female,36 to 45 years old,Some university or college,Very likely
5295311271755776,<li>2020 11 17</li>,Female,26 to 35 years old,Some secondary school / high school,Likely
5505044733755392,  2021----01++++ 08,Male,26 to 35 years old,Technical school diploma or degree completed,Very likely
6739374034386944,<li>2020 11 16</li>,Male,Over 45 years old,Some university or college,Very likely
5182361080954880,2020   11 28  ,Female,36 to 45 years old,Secondary school/ high school completed,Neither likely nor unlikely
5757064682143744,<li>2020 11 20</li>,Male,16 to 25 years old,Secondary/high school,Very likely
6189655524638720,2020   12 16  ,Male,16 to 25 years old,Technical school,Very likely
6448150111059968,<li>2020 12 11</li>,Female,16 to 25 years old,College or university,Likely
6666478096220160,<li>2020 12 16</li>,Female,16 to 25 years old,Technical school diploma or degree completed,Very likely
5986925484965888,  2020----12++++ 07,Male,36 to 45 years old,Some technical education (e.g polytechnic school),Likely
6077385389899776,2020   11 16  ,Male,26 to 35 years old,Secondary/high school,Likely
5202949870714880,<li>2020 12 10</li>,Male,26 to 35 years old,College or university,Likely
5760604607610880,<li>2020 11 19</li>,Male,Over 45 years old,Secondary school/ high school completed,Very likely
5032141739261952,  2020----12++++ 14,Male,16 to 25 years old,University or college degree completed,Likely
4914249123233792,<li>2020 11 17</li>,Male,26 to 35 years old,University or college degree completed,Very likely
5697547843928064,<li>2020 11 16</li>,Female,36 to 45 years old,University or college degree completed,Neither likely nor unlikely
6279299763273728,2021 <01>>> 16,Female,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
6755359634227200,2020 <11>>> 17,Female,36 to 45 years old,University or college degree completed,Likely
5552937301704704,2020   11 16  ,Male,36 to 45 years old,University or college degree completed,Likely
5134897330257920,2020   11 19  ,Female,26 to 35 years old,University or college degree completed,Likely
4553845767405568,2020 <11>>> 26,Male,36 to 45 years old,Prefer not to answer,Likely
5080639570444288,  2020----11++++ 22,Male,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
6385834487185408,<li>2021 01 17</li>,Male,36 to 45 years old,Some technical education (e.g polytechnic school),Very likely
4777339314765824,  2020----12++++ 07,Male,36 to 45 years old,College or university,Very likely
4733580585730048,<li>2020 11 16</li>,Female,26 to 35 years old,University or college degree completed,Likely
5944496258023424,2021   01 08  ,Male,16 to 25 years old,Technical school diploma or degree completed,Very likely
5624800358957056,  2020----11++++ 16,Female,16 to 25 years old,Technical school diploma or degree completed,Likely
4637092694196224,2020   12 07  ,Female,26 to 35 years old,University or college degree completed,Very unlikely
5696200675426304,2020 <12>>> 08,Male,26 to 35 years old,Some university or college,Unlikely
5803247131688960,  2021----01++++ 10,Male,Over 45 years old,Post-graduate education,Very likely
6388502620274688,2020 <11>>> 19,Female,36 to 45 years old,University or college degree completed,Likely
4839007394725888,<li>2020 12 15</li>,Male,16 to 25 years old,Some technical education (e.g polytechnic school),Neither likely nor unlikely
5321588997357568,  2021----01++++ 01,Male,36 to 45 years old,Secondary/high school,Unlikely
6043843012329472,  2021----01++++ 12,Male,36 to 45 years old,University or college degree completed,Likely
4940513821327360,2020   11 16  ,Female,26 to 35 years old,Prefer not to answer,Very unlikely
6657220302602240,<li>2020 11 16</li>,Male,Over 45 years old,Technical school diploma or degree completed,Very likely
5303677698179072,  2021----01++++ 23,Male,26 to 35 years old,Some university or college,Very likely
5099681727381504,  2021----01++++ 02,Female,16 to 25 years old,University or college degree completed,Very likely
5360985228705792,2021 <01>>> 14,Female,26 to 35 years old,University or college degree completed,Likely
5940819329810432,  2021----01++++ 04,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
5959206638452736,  2020----12++++ 02,Male,26 to 35 years old,Some university or college,Likely
5336124146057216,  2021----01++++ 17,Not Available,Not Available,Not available,Very likely
4744070070272000,<li>2020 11 16</li>,Male,16 to 25 years old,University or college degree completed,Very likely
6020501190475776,2020 <12>>> 12,Male,36 to 45 years old,College or university,Very likely
6612482421686272,2020   12 14  ,Male,16 to 25 years old,Secondary school/ high school completed,Likely
6432647200112640,<li>2020 11 16</li>,Female,16 to 25 years old,Secondary/high school,Likely
6405998874198016,2020   11 21  ,Male,26 to 35 years old,University or college degree completed,Likely
5271597557743616,2021 <01>>> 11,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
5296064166100992,2020   11 16  ,Male,26 to 35 years old,Some university or college,Likely
5131572555808768,2020   11 26  ,Male,Over 45 years old,College or university,Very likely
5508425468608512,2020 <11>>> 29,Prefer not to answer,16 to 25 years old,Technical school diploma or degree completed,Neither likely nor unlikely
5347790269186048,2020 <11>>> 16,Female,36 to 45 years old,Technical school diploma or degree completed,Neither likely nor unlikely
5183339989565440,<li>2020 12 05</li>,Male,Over 45 years old,Some university or college,Very likely
4824419796254720,  2021----01++++ 14,Female,Over 45 years old,Secondary school/ high school completed,Very likely
6685020694773760,2021   01 03  ,Female,36 to 45 years old,University or college degree completed,Likely
6609111434395648,<li>2020 11 18</li>,Male,36 to 45 years old,Technical school,Very likely
4772143746514944,2020   12 09  ,Female,16 to 25 years old,University or college degree completed,Neither likely nor unlikely
6147811359064064,  2021----01++++ 07,Male,36 to 45 years old,Some technical education (e.g polytechnic school),Unlikely
5484644436017152,2020 <11>>> 17,Female,36 to 45 years old,Technical school diploma or degree completed,Very likely
4819079826505728,<li>2021 01 24</li>,Female,26 to 35 years old,Secondary school/ high school completed,Very likely
5624553188622336,2020 <12>>> 05,Male,16 to 25 years old,Technical school,Very unlikely
5943474273910784,  2020----12++++ 15,Female,26 to 35 years old,Technical school,Very likely
6680859565621248,<li>2021 01 25</li>,Female,16 to 25 years old,Primary school completed,Very likely
5511290949992448,  2020----11++++ 19,Male,26 to 35 years old,Some primary education,Very likely
6105115978366976,2021 <01>>> 22,Female,26 to 35 years old,University or college degree completed,Very likely
5446030490599424,2020   12 07  ,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
6530049684799488,2021 <01>>> 03,Female,Over 45 years old,University or college degree completed,Very likely
5690749808279552,<li>2020 11 24</li>,Male,36 to 45 years old,University or college degree completed,Likely
6302377343975424,  2020----12++++ 08,Female,16 to 25 years old,Technical school,Likely
5441597765582848,<li>2021 01 03</li>,Male,36 to 45 years old,University or college degree completed,Very likely
4772832526729216,2020 <11>>> 16,Female,26 to 35 years old,Post-graduate education,Very likely
5831207561723904,  2020----11++++ 17,Female,Over 45 years old,University or college degree completed,Likely
6708288663322624,2020 <12>>> 08,Male,16 to 25 years old,Some secondary school / high school,Likely
5194446514946048,  2020----11++++ 18,Female,36 to 45 years old,Some technical education (e.g polytechnic school),Likely
5923545223004160,2020 <11>>> 27,Female,26 to 35 years old,University or college degree completed,Very likely
5728531360514048,2020 <11>>> 22,Female,36 to 45 years old,Secondary/high school,Likely
5538094926528512,<li>2020 12 15</li>,Male,26 to 35 years old,University or college degree completed,Likely
5557375393333248,<li>2021 01 21</li>,Male,16 to 25 years old,Some secondary school / high school,Very likely
6267423289507840,<li>2020 12 10</li>,Male,Over 45 years old,Some university or college,Very likely
5369012809891840,  2020----11++++ 16,Female,26 to 35 years old,Technical school diploma or degree completed,Neither likely nor unlikely
5949984018268160,  2021----01++++ 11,Female,26 to 35 years old,Some technical education (e.g polytechnic school),Unlikely
5185954961948672,<li>2020 11 17</li>,Female,Over 45 years old,Secondary/high school,Unlikely
5803180140265472,2020   12 07  ,Female,26 to 35 years old,College or university,Very likely
6128009598992384,2020 <11>>> 16,Female,36 to 45 years old,Secondary school/ high school completed,Very likely
5399164266741760,2021   01 20  ,Male,26 to 35 years old,Post-graduate education,Very likely
5701233420795904,<li>2020 12 07</li>,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
5483577547685888,2021 <01>>> 08,Male,36 to 45 years old,Technical school diploma or degree completed,Unlikely
4953834117136384,<li>2020 12 07</li>,Male,26 to 35 years old,College or university,Very unlikely
5217221828935680,2021   01 04  ,Female,26 to 35 years old,University or college degree completed,Very likely
4524522138238976,<li>2020 12 06</li>,Female,36 to 45 years old,University or college degree completed,Likely
6351986900598784,  2020----12++++ 05,Male,Under 16,Secondary/high school,Very likely
5278800276619264,2020 <11>>> 20,Male,26 to 35 years old,Secondary/high school,Very likely
5104240591896576,2020 <12>>> 07,Male,16 to 25 years old,Secondary/high school,Neither likely nor unlikely
5192178260508672,2020   12 19  ,Prefer not to answer,16 to 25 years old,Prefer not to answer,Likely
6716857567674368,<li>2020 11 16</li>,Male,26 to 35 years old,Secondary school/ high school completed,Likely
6357088304627712,<li>2021 01 21</li>,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
5935822965833728,2020   11 16  ,Female,Over 45 years old,Post-graduate education,Very likely
4515598412546048,  2020----12++++ 08,Male,26 to 35 years old,Technical school,Very likely
5652924970827776,2020   12 04  ,Male,Over 45 years old,Secondary/high school,Unlikely
5368513821933568,<li>2020 11 15</li>,Female,36 to 45 years old,Some university or college,Neither likely nor unlikely
5975294210211840,  2020----11++++ 20,Male,16 to 25 years old,Technical school diploma or degree completed,Likely
6315000932335616,<li>2020 11 16</li>,Female,16 to 25 years old,College or university,Neither likely nor unlikely
4563172825759744,2020   12 07  ,Male,16 to 25 years old,Prefer not to answer,Very likely
6601534667489280,<li>2020 12 06</li>,Female,36 to 45 years old,University or college degree completed,Likely
4505389745045504,  2020----11++++ 16,Female,26 to 35 years old,Technical school diploma or degree completed,Very likely
5552446031265792,2020 <11>>> 16,Female,26 to 35 years old,University or college degree completed,Very likely
5369287788462080,  2020----11++++ 16,Male,26 to 35 years old,University or college degree completed,Likely
6698406220398592,2020   11 22  ,Male,Over 45 years old,Technical school diploma or degree completed,Likely
6419680735789056,  2021----01++++ 07,Female,26 to 35 years old,University or college degree completed,Very unlikely
5918838565896192,2021   01 24  ,Male,Over 45 years old,University or college degree completed,Likely
5485430094168064,  2021----01++++ 20,Female,16 to 25 years old,Technical school diploma or degree completed,Unlikely
5767436315131904,2020 <12>>> 08,Female,16 to 25 years old,College or university,Likely
5206019178496000,<li>2021 01 08</li>,Male,Over 45 years old,Technical school diploma or degree completed,Very likely
5171832430002176,2020 <12>>> 03,Male,16 to 25 years old,University or college degree completed,Very likely
6474796155273216,2020   12 17  ,Male,16 to 25 years old,Secondary/high school,Neither likely nor unlikely
6263019058495488,2021   01 18  ,Female,Over 45 years old,Technical school diploma or degree completed,Unlikely
4657899336105984,2020 <11>>> 16,Female,Over 45 years old,Post-graduate education,Very likely
5198824420409344,2020   12 12  ,Male,Over 45 years old,Secondary school/ high school completed,Likely
